Sensor,0,4,wrist,Orientation
Sensor,1,4,palm,Orientation
Sensor,2,4,thumb,Orientation
Sensor,3,4,index,Orientation
Sensor,4,4,mid,Orientation
Sensor,5,4,ring,Orientation
Sensor,6,4,pinky,Orientation
1,0,-0.04443359375,0.0421142578125,0.11468505859375,0.99151611328125
2,0,0.69708251953125,0.03240966796875,-0.3304443359375,0.635498046875
3,1,0.00115966796875,0.02288818359375,-0.14044189453125,0.98980712890625
4,6,-0.06610107421875,0.03997802734375,-0.07745361328125,0.9940185546875
5,7,-0.34991455078125,0.0467529296875,-0.0791015625,0.9322509765625
6,7,-0.22576904296875,0.03955078125,-0.03839111328125,0.97259521484375
1,12,-0.04443359375,0.04205322265625,0.11468505859375,0.99151611328125
2,12,0.697265625,0.03216552734375,-0.33026123046875,0.6353759765625
3,12,0.0010986328125,0.02276611328125,-0.14031982421875,0.9898681640625
4,15,-0.06610107421875,0.03985595703125,-0.07745361328125,0.9940185546875
5,16,-0.34991455078125,0.0467529296875,-0.0791015625,0.9322509765625
6,16,-0.22576904296875,0.0394287109375,-0.038330078125,0.97265625
1,25,-0.04449462890625,0.04193115234375,0.11474609375,0.99151611328125
2,25,0.69744873046875,0.031982421875,-0.33001708984375,0.6353759765625
3,25,0.0010986328125,0.02264404296875,-0.1402587890625,0.9898681640625
4,28,-0.06610107421875,0.03973388671875,-0.07745361328125,0.9940185546875
5,29,-0.34991455078125,0.0465087890625,-0.07928466796875,0.9322509765625
6,29,-0.22576904296875,0.03924560546875,-0.038330078125,0.97265625
1,32,-0.04461669921875,0.04180908203125,0.11474609375,0.99151611328125
2,34,0.69757080078125,0.03173828125,-0.32977294921875,0.63531494140625
3,34,0.0010986328125,0.02252197265625,-0.1402587890625,0.9898681640625
4,36,-0.06610107421875,0.03961181640625,-0.077392578125,0.9940185546875
5,36,-0.3499755859375,0.04638671875,-0.079345703125,0.9322509765625
6,36,-0.22576904296875,0.03912353515625,-0.03826904296875,0.97265625
1,44,-0.04461669921875,0.041748046875,0.11474609375,0.99151611328125
2,46,0.69775390625,0.03143310546875,-0.32952880859375,0.63525390625
3,46,0.00115966796875,0.02239990234375,-0.14031982421875,0.9898681640625
4,49,-0.06610107421875,0.0394287109375,-0.07757568359375,0.9940185546875
5,49,-0.3499755859375,0.04638671875,-0.07940673828125,0.9322509765625
6,49,-0.22576904296875,0.03900146484375,-0.03826904296875,0.97265625
1,52,-0.0445556640625,0.0416259765625,0.11474609375,0.99151611328125
2,52,0.697998046875,0.031005859375,-0.3292236328125,0.63519287109375
3,52,0.001220703125,0.02227783203125,-0.14044189453125,0.98980712890625
4,56,-0.06610107421875,0.0394287109375,-0.07757568359375,0.9940185546875
5,56,-0.34991455078125,0.04632568359375,-0.07952880859375,0.9322509765625
6,56,-0.22576904296875,0.03900146484375,-0.03826904296875,0.97265625
1,62,-0.04449462890625,0.04156494140625,0.11468505859375,0.99151611328125
2,62,0.69818115234375,0.030517578125,-0.3289794921875,0.6351318359375
3,62,0.0013427734375,0.0220947265625,-0.140625,0.98980712890625
4,66,-0.06610107421875,0.039306640625,-0.07769775390625,0.9940185546875
5,66,-0.34991455078125,0.04632568359375,-0.07952880859375,0.9322509765625
6,66,-0.2257080078125,0.0389404296875,-0.038330078125,0.97265625
1,72,-0.04449462890625,0.04144287109375,0.11456298828125,0.9915771484375
2,73,0.69830322265625,0.0299072265625,-0.3287353515625,0.6351318359375
3,73,0.00146484375,0.02197265625,-0.14080810546875,0.98980712890625
4,77,-0.0660400390625,0.0391845703125,-0.0777587890625,0.9940185546875
5,77,-0.349853515625,0.046142578125,-0.0799560546875,0.9322509765625
6,77,-0.22564697265625,0.038818359375,-0.03839111328125,0.97265625
1,83,-0.04449462890625,0.04132080078125,0.11444091796875,0.9915771484375
2,83,0.6983642578125,0.0294189453125,-0.32855224609375,0.63519287109375
3,83,0.00140380859375,0.02191162109375,-0.1409912109375,0.98974609375
4,87,-0.06597900390625,0.0390625,-0.077880859375,0.9940185546875
5,87,-0.349853515625,0.046142578125,-0.0802001953125,0.93218994140625
6,87,-0.22552490234375,0.0386962890625,-0.0384521484375,0.97271728515625
1,96,-0.04449462890625,0.04132080078125,0.1143798828125,0.9915771484375
2,96,0.69842529296875,0.02899169921875,-0.328369140625,0.63519287109375
3,96,0.00140380859375,0.02191162109375,-0.14117431640625,0.98974609375
4,98,-0.0660400390625,0.0390625,-0.07818603515625,0.99395751953125
5,99,-0.34991455078125,0.046142578125,-0.08056640625,0.93218994140625
6,99,-0.22552490234375,0.0386962890625,-0.03857421875,0.97271728515625
1,102,-0.04449462890625,0.04132080078125,0.1143798828125,0.9915771484375
2,102,0.698486328125,0.02862548828125,-0.3282470703125,0.63525390625
3,103,0.00140380859375,0.0218505859375,-0.14141845703125,0.98968505859375
4,106,-0.0660400390625,0.0390625,-0.07818603515625,0.99395751953125
5,106,-0.3499755859375,0.046142578125,-0.0809326171875,0.93212890625
6,106,-0.22552490234375,0.03875732421875,-0.03863525390625,0.97271728515625
1,113,-0.04449462890625,0.041259765625,0.1141357421875,0.99163818359375
2,113,0.69854736328125,0.0281982421875,-0.328125,0.63525390625
3,113,0.00146484375,0.021728515625,-0.14166259765625,0.98968505859375
4,116,-0.06597900390625,0.03900146484375,-0.0784912109375,0.99395751953125
5,117,-0.3499755859375,0.046142578125,-0.0809326171875,0.93212890625
6,117,-0.22552490234375,0.03875732421875,-0.038818359375,0.97265625
1,125,-0.04449462890625,0.04107666015625,0.114013671875,0.99163818359375
2,126,0.69866943359375,0.02764892578125,-0.3280029296875,0.63525390625
3,126,0.00152587890625,0.02154541015625,-0.1419677734375,0.9896240234375
4,126,-0.06591796875,0.03887939453125,-0.07879638671875,0.99395751953125
5,126,-0.35028076171875,0.04595947265625,-0.08197021484375,0.93194580078125
6,126,-0.22552490234375,0.0386962890625,-0.03912353515625,0.97271728515625
